county,auction_source,item_id,parcel_id,property_type,address,city,zip,opening_bid,assessed_value,assessed_estimated,default_date,has_situs_address,source_status,opening_bin,historical_sold_rate,historical_bin_samples,competition_multiplier,market_factor,estimated_market_value,estimated_winning_bid,buyer_premium,estimated_transfer_tax,estimated_recording_fee,estimated_total_cost,gross_upside,estimated_roi_pct,default_age_years,risk_penalty,confidence_score,liquidity_factor,hidden_gem_score,recommended_max_bid,risk_flags,recommended_property,rank,latitude,longitude,geocoded_address,geocode_source
Riverside,Riverside TC-223 2026,898,775081012,Likely Improved,54164 OAK TREE LA QUINTA 92253,Oak Tree La Quinta,92253.0,77489.0,170475.80000000002,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,170475.80000000002,170854.7193154034,0.0,187.94019124694375,20.0,171062.65950665035,-586.8595066503331,-0.3430669839594759,5.66,20.0,80.0,0.9,23.01833958223919,136210.81,value-estimated-no-assessor,False,767,,,,cache
Riverside,Riverside TC-223 2026,976,937320024,Likely Improved,39886 BERENDA RD TEMECULA 92591,Berenda Rd Temecula,92591.0,74081.0,162978.2,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,162978.2,163340.4542787286,0.0,179.67449970660147,20.0,163540.1287784352,-561.9287784351909,-0.3436029937315839,5.66,20.0,80.0,0.9,23.018276860948884,130219.32,value-estimated-no-assessor,False,768,33.543986754513,-117.055525841603,"39886 BERENDA RD, TEMECULA, CA, 92591",cache
Riverside,Riverside TC-223 2026,434,444090029,Likely Improved,3365 SUGAR MAPLE CT HEMET 92545,Sugar Maple Ct Hemet,92545.0,70506.0,155113.2,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,155113.2,155457.97261613692,0.0,171.0037698777506,20.0,155648.97638601466,-535.7763860146515,-0.3442209505354588,5.66,20.0,80.0,0.9,23.01820455061032,123934.23,value-estimated-no-assessor,False,769,33.762306621178,-117.007627565866,"3365 SUGAR MAPLE CT, HEMET, CA, 92545",cache
Riverside,Riverside TC-223 2026,34,235313034,Likely Improved,2463 FALLING OAK DR RIVERSIDE 92506,Falling Oak Dr Riverside,92506.0,69403.0,152686.6,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,152686.6,153025.9789731051,0.0,168.32857687041565,20.0,153214.30754997552,-527.7075499755156,-0.3444244590560759,5.66,20.0,80.0,0.9,23.018180737020227,121995.09,value-estimated-no-assessor,False,770,33.928002972812,-117.383391253199,"2463 FALLING OAK DR, RIVERSIDE, CA, 92506",cache
Riverside,Riverside TC-223 2026,20,172121006,Likely Improved,535 RUTH CIR CORONA 92879,Ruth Cir Corona,92879.0,65791.0,144740.2,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,144740.2,145061.9163814181,0.0,159.5681080195599,20.0,145241.48448943766,-501.2844894376467,-0.345138643549255,5.66,20.0,80.0,0.9,23.018097166579423,115644.95,value-estimated-no-assessor,False,771,33.892686820312,-117.51681545284,"535 RUTH CIR, CORONA, CA, 92879",cache
Riverside,Riverside TC-223 2026,823,674450046,Likely Improved,23 LINCOLN PL RANCHO MIRAGE 92270,Lincoln Pl Rancho Mirage,92270.0,65227.0,143499.40000000002,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,143499.40000000002,143818.3584352078,0.0,158.2001942787286,20.0,143996.55862948654,-497.1586294865119,-0.3452572993537551,5.66,20.0,80.0,0.9,23.01808328204681,114653.4,value-estimated-no-assessor,False,772,33.785495752654,-116.436759670344,"23 LINCOLN PL, RANCHO MIRAGE, CA, 92270",cache
Riverside,Riverside TC-223 2026,671,639221006,Likely Improved,66055 4TH ST DESERT HOT SPRINGS 92240,St Desert Hot Springs,92240.0,64433.0,141752.6,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,141752.6,142067.67579462103,0.0,156.27444337408315,20.0,142243.9502379951,-491.3502379950951,-0.345427863310175,5.66,20.0,80.0,0.9,23.018063323471456,113257.5,value-estimated-no-assessor,False,773,33.965056163476,-116.509163008849,"66055 4TH ST, DESERT HOT SPRINGS, CA, 92240",cache
Riverside,Riverside TC-223 2026,67,286180021,Likely Improved,21180 BENTLEY DR PERRIS 92570,Bentley Dr Perris,92570.0,63693.0,140124.6,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,140124.6,140436.05721271393,0.0,154.47966293398534,20.0,140610.53687564793,-485.93687564792344,-0.3455906551851606,5.66,20.0,80.0,0.9,23.01804427434777,111956.53,value-estimated-no-assessor,False,774,33.812856104798,-117.406764869609,"21180 BENTLEY DR, PERRIS, CA, 92570",cache
Riverside,Riverside TC-223 2026,951,900050031,Likely Improved,37253 TUCANA PL MURRIETA 92563,Tucana Pl Murrieta,92563.0,59922.0,131828.40000000002,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,131828.40000000002,132121.41711491442,0.0,145.33355882640586,20.0,132286.75067374084,-458.350673740817,-0.3464826760098208,5.66,20.0,80.0,0.9,23.017939894353187,105326.86,value-estimated-no-assessor,False,775,33.579237673821,-117.136829520211,"37253 TUCANA PL, MURRIETA, CA, 92563",cache
Riverside,Riverside TC-223 2026,89,318200011,Likely Improved,21983 RIDER ST PERRIS 92570,Rider St Perris,92570.0,58644.0,129016.80000000002,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,129016.80000000002,129303.56772616136,0.0,142.2339244987775,20.0,129465.80165066014,-449.00165066012414,-0.346811007181397,5.66,20.0,80.0,0.9,23.017901474615716,103080.05,value-estimated-no-assessor,False,776,33.829974819362,-117.279275109871,"21983 RIDER ST, PERRIS, CA, 92570",cache
Riverside,Riverside TC-223 2026,614,579320056,Likely Improved,59660 RIM ROCK RD ANZA 92539,Rim Rock Rd Anza,92539.0,55551.0,122212.2,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,122212.2,122483.84303178484,0.0,134.73222733496334,20.0,122638.5752591198,-426.37525911978446,-0.3476681445612912,5.66,20.0,80.0,0.9,23.017801176514386,97642.35,value-estimated-no-assessor,False,777,,,,cache
Riverside,Riverside TC-223 2026,925,851110004,Likely Improved,9232 E HOBSON WAY BLYTHE 92225,E Hobson Way Blythe,92225.0,55408.0,121897.6,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,121897.6,122168.54376528117,0.0,134.3853981418093,20.0,122322.92916342296,-425.3291634229681,-0.3477100870064433,5.66,20.0,80.0,0.9,23.0177962686108,97390.95,value-estimated-no-assessor,False,778,,,,cache
Riverside,Riverside TC-223 2026,468,465160006,Likely Improved,34514 SIMPSON RD HEMET 92545,Simpson Rd Hemet,92545.0,54290.0,119438.0,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,119438.0,119703.47677261612,0.0,131.67382444987774,20.0,119855.150597066,-417.1505970659928,-0.3480456158854507,5.66,20.0,80.0,0.9,23.01775700663216,95425.43,value-estimated-no-assessor,False,779,,,,cache
Riverside,Riverside TC-223 2026,491,487060006,Likely Improved,182 PASEO FLORIDO PALM SPRINGS 92262,Paseo Florido Palm Springs,92262.0,50899.0,111977.8,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,111977.8,112226.69486552569,0.0,123.44936435207823,20.0,112370.14422987775,-392.3442298777518,-0.3491534451314093,5.66,20.0,80.0,0.9,23.017627373772157,89463.83,value-estimated-no-assessor,False,780,,,,cache
Riverside,Riverside TC-223 2026,49,271110003,Likely Improved,16385 MOCKINGBIRD CANYON RD RIVERSIDE 92504,Mockingbird Canyon Rd Riverside,92504.0,48714.0,107170.8,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,107170.8,107409.01026894864,0.0,118.14991129584352,20.0,107547.1601802445,-376.3601802444901,-0.3499489708642481,5.66,20.0,80.0,0.9,23.017534285169987,85622.46,value-estimated-no-assessor,False,781,33.879358088946,-117.401334885351,"16385 MOCKINGBIRD CANYON RD, RIVERSIDE, CA, 92504",cache
Riverside,Riverside TC-223 2026,953,913411029,Likely Improved,26558 LIDO DR MURRIETA 92563,Lido Dr Murrieta,92563.0,47670.0,104874.0,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,104874.0,105107.10513447432,0.0,115.61781564792176,20.0,105242.72295012225,-368.7229501222173,-0.3503548176884082,5.66,20.0,80.0,0.9,23.01748679492297,83787.03,value-estimated-no-assessor,False,782,33.551181417186,-117.154110723864,"26558 LIDO DR, MURRIETA, CA, 92563",cache
Riverside,Riverside TC-223 2026,203,366120009,Likely Improved,31881 CORYDON ST WILDOMAR 92595,Corydon St Wildomar,92595.0,45843.0,100854.6,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,100854.6,101078.77114914425,0.0,111.18664826405868,20.0,101209.95779740832,-355.35779740830185,-0.3511095203889132,5.66,20.0,80.0,0.9,23.017398483236068,80575.05,value-estimated-no-assessor,False,783,33.630365821918,-117.293521188481,"31881 CORYDON ST, WILDOMAR, CA, 92530",cache
Riverside,Riverside TC-223 2026,196,362475006,Likely Improved,33415 FURROW CT WILDOMAR 92595,Furrow Ct Wildomar,92595.0,44475.0,97845.0,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,97845.0,98062.48166259169,0.0,107.86872982885086,20.0,98190.35039242054,-345.3503924205288,-0.351715205252172,5.66,20.0,80.0,0.9,23.017327608901084,78170.01,value-estimated-no-assessor,False,784,33.635022663687,-117.22668504074,"33415 FURROW CT, WILDOMAR, CA, 92595",cache
Riverside,Riverside TC-223 2026,495,504241007,Likely Improved,2185 JUNIPERO AVE PALM SPRINGS 92262,Junipero Ave Palm Springs,92262.0,44270.0,97394.0,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,97394.0,97610.4792176039,0.0,107.3715271393643,20.0,97737.85074474326,-343.8507447432494,-0.3518091938007375,5.66,20.0,80.0,0.9,23.017316610812344,77809.61,value-estimated-no-assessor,False,785,,,,cache
Riverside,Riverside TC-223 2026,696,655260040,Likely Improved,48908 FOXTAIL LN PALM DESERT 92260,Foxtail Ln Palm Desert,92260.0,43856.0,96483.2,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,96483.2,96697.65476772616,0.0,106.36742024449876,20.0,96824.02218797064,-340.8221879706398,-0.3520016833312088,5.66,20.0,80.0,0.9,23.017294086611574,77081.77,value-estimated-no-assessor,False,786,33.692347780846,-116.380938410151,"48908 FOXTAIL LN, PALM DESERT, CA, 92260",cache
Riverside,Riverside TC-223 2026,618,581210016,Likely Improved,45149 GOODLETT RD AGUANGA 92536,Goodlett Rd Aguanga,92536.0,43840.0,96448.0,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,96448.0,96662.37652811735,0.0,106.3286141809291,20.0,96788.70514229828,-340.7051422982622,-0.3520091954917252,5.66,20.0,80.0,0.9,23.01729320757461,77053.64,value-estimated-no-assessor,False,787,33.510830781402,-116.872886416464,"45149 GOODLETT RD, AGUANGA, CA, 92536",cache
Riverside,Riverside TC-223 2026,542,525091037,Likely Improved,51453 BONITA AVE CABAZON 92230,Bonita Ave Cabazon,92230.0,42967.0,94527.4,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,94527.4,94737.5075794621,0.0,104.21125833740832,20.0,94861.7188377995,-334.31883779949567,-0.3524275565480053,5.66,20.0,80.0,0.9,23.017244252972233,75518.85,value-estimated-no-assessor,False,788,33.914315287669,-116.763626874739,"51453 BONITA AVE, CABAZON, CA, 92230",cache
Riverside,Riverside TC-223 2026,107,340370002,Likely Improved,28016 PANORAMA HILLS DR MENIFEE 92584,Panorama Hills Dr Menifee,92584.0,41936.0,92259.2,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,92259.2,92464.26601466992,0.0,101.71069261613692,20.0,92585.97670728606,-326.77670728604426,-0.3529440622732325,5.66,20.0,80.0,0.9,23.01718381395186,73706.28,value-estimated-no-assessor,False,789,33.695169207601,-117.170869944155,"28016 PANORAMA HILLS DR, MENIFEE, CA, 92584",cache
Riverside,Riverside TC-223 2026,39,243590001,Likely Improved,7318 CRYSTAL VIEW TERR RIVERSIDE 92506,Crystal View Terr Riverside,92506.0,41898.0,92175.6,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,92175.6,92380.480195599,0.0,101.61852821515892,20.0,92502.09872381415,-326.4987238141621,-0.3529635849549722,5.66,20.0,80.0,0.9,23.01718152950136,73639.48,value-estimated-no-assessor,False,790,33.918286666096,-117.349051240551,"7318 CRYSTAL VIEW TER, RIVERSIDE, CA, 92506",cache
Riverside,Riverside TC-223 2026,14,154351006,Likely Improved,6757 WESTERN AVE RIVERSIDE 92505,Western Ave Riverside,92505.0,41699.0,91737.8,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,91737.8,91941.70709046454,0.0,101.135877799511,20.0,92062.84296826404,-325.0429682640388,-0.3530664031047659,5.66,20.0,80.0,0.9,23.017169498215075,73289.62,value-estimated-no-assessor,False,791,33.950733253204,-117.501282155344,"6757 WESTERN AVE, RIVERSIDE, CA, 92505",cache
Riverside,Riverside TC-223 2026,60,278110057,Likely Improved,7550 WILDLIFE RD CORONA 92881,Wildlife Rd Corona,92881.0,40256.0,88563.20000000001,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,88563.20000000001,88760.05085574572,0.0,97.6360559413203,20.0,88877.68691168704,-314.486911687025,-0.3538423676569279,5.66,20.0,80.0,0.9,23.01707869856836,70752.73,value-estimated-no-assessor,False,792,33.849253695624,-117.526411655369,"7550 WILDLIFE RD, CORONA, CA, 92881",cache
Riverside,Riverside TC-223 2026,76,309360042,Likely Improved,23675 PICO AVE MENIFEE 92585,Pico Ave Menifee,92585.0,40237.0,88521.40000000001,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,88521.40000000001,88718.15794621027,0.0,97.5899737408313,20.0,88835.7479199511,-314.34791995109117,-0.3538529559455576,5.66,20.0,80.0,0.9,23.017077459577653,70719.33,value-estimated-no-assessor,False,793,33.776748749774,-117.165128334952,"23675 PICO AVE, MENIFEE, CA, 92585",cache
Riverside,Riverside TC-223 2026,87,317030001,Likely Improved,19280 DAY ST PERRIS 92570,Day St Perris,92570.0,40138.0,88303.6,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,88303.6,88499.8738386308,0.0,97.34986122249389,20.0,88617.22369985329,-313.62369985328405,-0.3539082886590175,5.66,20.0,80.0,0.9,23.017070984809163,70545.28,value-estimated-no-assessor,False,794,33.840049509872,-117.278865011989,"19280 DAY ST, PERRIS, CA, 92570",cache
Riverside,Riverside TC-223 2026,822,674191002,Likely Improved,37043 FERBER DR RANCHO MIRAGE 92270,Ferber Dr Rancho Mirage,92270.0,39490.0,86878.0,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,86878.0,87071.10513447432,0.0,95.77821564792175,20.0,87186.88335012224,-308.8833501222398,-0.3542773158685305,5.66,20.0,80.0,0.9,23.017027803016692,69406.05,value-estimated-no-assessor,False,795,33.779285883871,-116.436023255217,"37043 FERBER DR, RANCHO MIRAGE, CA, 92270",cache
Riverside,Riverside TC-223 2026,665,637044008,Likely Improved,77431 MICHIGAN DR PALM DESERT 92211,Michigan Dr Palm Desert,92211.0,39337.0,86541.40000000001,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,86541.40000000001,86733.75696821515,0.0,95.40713266503668,20.0,86849.16410088018,-307.7641008801729,-0.3543662210987864,5.66,20.0,80.0,0.9,23.017017399753456,69137.07,value-estimated-no-assessor,False,796,33.743083923816,-116.313539773543,"77431 MICHIGAN DR, PALM DESERT, CA, 92211",cache
Riverside,Riverside TC-223 2026,634,614321017,Likely Improved,49055 TAYLOR ST INDIO 92201,Taylor St Indio,92201.0,39294.0,86446.8,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,86446.8,86638.9466992665,0.0,95.30284136919316,20.0,86754.24954063569,-307.4495406356873,-0.3543913321406555,5.66,20.0,80.0,0.9,23.017014461379897,69061.47,value-estimated-no-assessor,False,797,33.692210083346,-116.228640733123,"49055 TAYLOR ST, INDIO, CA, 92201",cache
Riverside,Riverside TC-223 2026,627,604100021,Likely Improved,79435 N SUNRISE RIDGE DR LA QUINTA 92253,N Sunrise Ridge Dr La Quinta,92253.0,38457.0,84605.40000000001,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,84605.40000000001,84793.45378973105,0.0,93.27279916870415,20.0,84906.72658889975,-301.3265888997412,-0.3548913036757384,5.66,20.0,80.0,0.9,23.01695595711107,67589.97,value-estimated-no-assessor,False,798,33.727841690331,-116.278884475294,"79435 N SUNRISE RIDGE DR, LA QUINTA, CA, 92253",cache
Riverside,Riverside TC-223 2026,896,773212021,Likely Improved,52195 AVENIDA RUBIO LA QUINTA 92253,Avenida Rubio La Quinta,92253.0,38188.0,84013.6,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,84013.6,84200.33838630807,0.0,92.62037222493888,20.0,84312.958758533,-299.3587585329951,-0.3550566400953141,5.66,20.0,80.0,0.9,23.016936610236986,67117.05,value-estimated-no-assessor,False,799,33.669260054632,-116.314990519734,"52195 AVE RUBIO, LA QUINTA, CA, 92253",cache
Riverside,Riverside TC-223 2026,685,645291022,Likely Improved,73200 DILLON RD DSRT HOT SPG 92241,Dillon Rd Dsrt Hot Spg,92241.0,37921.0,83426.20000000001,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,83426.20000000001,83611.63276283618,0.0,91.9727960391198,20.0,83723.6055588753,-297.4055588752817,-0.3552230662905972,5.66,20.0,80.0,0.9,23.016917135842576,66647.65,value-estimated-no-assessor,False,800,33.916319961523,-116.386247857589,"73200 DILLON RD, DSRT HOT SPGS, CA, 92241",cache
Riverside,Riverside TC-223 2026,90,318221005,Likely Improved,20380 BROWN ST PERRIS 92570,Brown St Perris,92570.0,37775.0,83105.0,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,83105.0,83289.71882640586,0.0,91.61869070904646,20.0,83401.33751711491,-296.33751711490913,-0.3553150656056292,5.66,20.0,80.0,0.9,23.016906370524392,66390.97,value-estimated-no-assessor,False,801,33.824257385988,-117.296201933639,"20380 BROWN ST, PERRIS, CA, 92570",cache
Riverside,Riverside TC-223 2026,108,341170007,Likely Improved,24500 LAS FLORES DR CANYON LAKE 92587,Las Flores Dr Canyon Lake,92587.0,37433.0,82352.6,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,82352.6,82535.64645476772,0.0,90.7892111002445,20.0,82646.43566586796,-293.83566586795496,-0.3555333796316466,5.66,20.0,80.0,0.9,23.01688082446513,65789.71,value-estimated-no-assessor,False,802,33.695920691247,-117.236207714698,"24500 LAS FLORES DR, CANYON LAKE, CA, 92587",cache
Riverside,Riverside TC-223 2026,158,355132018,Likely Improved,23036 BLUE BIRD DR CANYON LAKE 92587,Blue Bird Dr Canyon Lake,92587.0,37369.0,82211.8,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,82211.8,82394.53349633251,0.0,90.63398684596577,20.0,82505.16748317848,-293.3674831784738,-0.3555746774749435,5.66,20.0,80.0,0.9,23.016875991989764,65677.2,value-estimated-no-assessor,False,803,33.679002889551,-117.25727978019,"23036 BLUE BIRD DR, CANYON LAKE, CA, 92587",cache
Riverside,Riverside TC-223 2026,569,535213032,Likely Improved,904 MONTCLAIR DR BANNING 92220,Montclair Dr Banning,92220.0,36463.0,80218.6,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,80218.6,80396.9031784841,0.0,88.43659349633252,20.0,80505.33977198043,-286.7397719804285,-0.3561748485163553,5.66,20.0,80.0,0.9,23.016805762855743,64084.39,value-estimated-no-assessor,False,804,33.933747200776,-116.882761497859,"904 MONTCLAIR DR, BANNING, CA, 92220",cache
Riverside,Riverside TC-223 2026,469,465170027,Likely Improved,34530 OLIVE AVE WINCHESTER 92596,Olive Ave Winchester,92596.0,35298.0,77655.6,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,77655.6,77828.2063569682,0.0,85.61102699266503,20.0,77933.81738396088,-278.2173839608731,-0.3569918596315692,5.66,20.0,80.0,0.9,23.01671016013727,62036.24,value-estimated-no-assessor,False,805,33.70025233891,-117.055746968832,"34530 OLIVE AVE, WINCHESTER, CA, 92596",cache
Riverside,Riverside TC-223 2026,893,768100017,Likely Improved,50410 JALISCO AVE COACHELLA 92236,Jalisco Ave Coachella,92236.0,34551.0,76012.20000000001,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,76012.20000000001,76181.15354523227,0.0,83.7992688997555,20.0,76284.95281413203,-272.75281413202174,-0.3575447110737327,5.66,20.0,80.0,0.9,23.016645468115584,60722.96,value-estimated-no-assessor,False,806,33.682423314971,-116.190964523041,"50410 JALISCO AVE, COACHELLA, CA, 92236",cache
Riverside,Riverside TC-223 2026,640,630181032,Likely Improved,73123 ALICE MARBLE LN PALM DESERT 92260,Alice Marble Ln Palm Desert,92260.0,34263.0,75378.6,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,75378.6,75546.14523227383,0.0,83.10075975550122,20.0,75649.24599202933,-270.6459920293273,-0.3577642955725474,5.66,20.0,80.0,0.9,23.016619773391692,60216.64,value-estimated-no-assessor,False,807,33.707327971291,-116.389286110234,"73123 ALICE MARBLE LN, PALM DESERT, CA, 92260",cache
Riverside,Riverside TC-223 2026,772,663311002,Likely Improved,65775 BUENA VISTA AVE DESERT HOT SPRINGS 92240,Buena Vista Ave Desert Hot Springs,92240.0,34166.0,75165.20000000001,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,75165.20000000001,75332.27090464547,0.0,82.86549799511002,20.0,75435.13640264058,-269.9364026405674,-0.3578390860192285,5.66,20.0,80.0,0.9,23.016611021772672,60046.11,value-estimated-no-assessor,False,808,33.95955676175,-116.513500152577,"65775 BUENA VISTA AVE, DESERT HOT SPRINGS, CA, 92240",cache
Riverside,Riverside TC-223 2026,485,481150027,Likely Improved,24320 FIR AVE MORENO VALLEY 92553,Fir Ave Moreno Valley,92553.0,34025.0,74855.0,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,74855.0,75021.3814180929,0.0,82.5235195599022,20.0,75123.90493765281,-268.9049376528128,-0.3579485622798544,5.66,20.0,80.0,0.9,23.016598211386217,59798.22,value-estimated-no-assessor,False,809,33.935488396356,-117.238367891151,"24320 FIR AVE, MORENO VALLEY, CA, 92553",cache
Riverside,Riverside TC-223 2026,452,455190027,Likely Improved,32118 RANCH RD HOMELAND 92548,Ranch Rd Homeland,92548.0,33995.0,74789.0,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,74789.0,74955.2347188264,0.0,82.45075819070904,20.0,75057.6854770171,-268.68547701710486,-0.3579719722364436,5.66,20.0,80.0,0.9,23.01659547206548,59745.48,value-estimated-no-assessor,False,810,33.746800224422,-117.100696783723,"32118 RANCH RD, HOMELAND, CA, 92548",cache
Riverside,Riverside TC-223 2026,72,291404006,Likely Improved,22752 KINROSS LN MORENO VALLEY 92557,Kinross Ln Moreno Valley,92557.0,33796.0,74351.20000000001,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,74351.20000000001,74516.46161369192,0.0,81.96810777506111,20.0,74618.42972146698,-267.229721466967,-0.3581283102103229,5.66,20.0,80.0,0.9,23.016577178146314,59395.62,value-estimated-no-assessor,False,811,33.941487046005,-117.266823173296,"22752 KINROSS LN, MORENO VALLEY, CA, 92557",cache
Riverside,Riverside TC-223 2026,106,337224004,Likely Improved,26534 SUN CITY BLVD MENIFEE 92586,Sun City Blvd Menifee,92586.0,32746.0,72041.20000000001,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,72041.20000000001,72201.3271393643,0.0,79.42145985330073,20.0,72300.7485992176,-259.5485992175818,-0.3589846637084343,5.66,20.0,80.0,0.9,23.016476971771063,57549.66,value-estimated-no-assessor,False,812,33.706072823033,-117.197725237072,"26534 SUN CITY BLVD, MENIFEE, CA, 92586",cache
Riverside,Riverside TC-223 2026,2,102361007,Likely Improved,3190 PUESTA DEL SOL CT CORONA 92882,Puesta Del Sol Ct Corona,92882.0,32103.0,70626.6,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,70626.6,70783.58288508558,0.0,77.86194117359413,20.0,70881.44482625918,-254.84482625917008,-0.3595367262671241,5.66,20.0,80.0,0.9,23.016412372060735,56419.22,value-estimated-no-assessor,False,813,33.874459291281,-117.627665296366,"3190 PUESTA DEL SOL CT, CORONA, CA, 92882",cache
Riverside,Riverside TC-223 2026,22,177170016,Likely Improved,6161 MISSION BLVD RIVERSIDE 92509,Mission Blvd Riverside,92509.0,31977.0,70349.40000000001,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,70349.40000000001,70505.76674816625,0.0,77.55634342298288,20.0,70603.32309158923,-253.9230915892258,-0.3596475073274205,5.66,20.0,80.0,0.9,23.01639940899288,56197.7,value-estimated-no-assessor,False,814,34.004765703253,-117.422139698369,"6161 MISSION BLVD, RIVERSIDE, CA, 92509",cache
Riverside,Riverside TC-223 2026,690,650290018,Likely Improved,73170 RAMON RD THOUSAND PALMS 92276,Ramon Rd Thousand Palms,92276.0,31812.0,69986.40000000001,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,69986.40000000001,70141.95990220048,0.0,77.15615589242054,20.0,70239.1160580929,-252.7160580928903,-0.3597939044162737,5.66,20.0,80.0,0.9,23.016382278308352,55907.62,value-estimated-no-assessor,False,815,33.816491841612,-116.384645908052,"73170 RAMON RD, THOUSAND PALMS, CA, 92276",cache
Riverside,Riverside TC-223 2026,626,600400033,Likely Improved,79160 SHADOW TR LA QUINTA 92253,Shadow Tr La Quinta,92253.0,30676.0,67487.20000000001,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,67487.20000000001,67637.20488997555,0.0,74.4009253789731,20.0,67731.60581535452,-244.4058153545047,-0.3608445605450252,5.66,20.0,80.0,0.9,23.016259335572062,53910.46,value-estimated-no-assessor,False,816,33.700826204285,-116.282823300748,"79160 SHADOW TRL, LA QUINTA, CA, 92253",cache
