county,auction_source,item_id,parcel_id,property_type,address,city,zip,opening_bid,assessed_value,assessed_estimated,default_date,has_situs_address,source_status,opening_bin,historical_sold_rate,historical_bin_samples,competition_multiplier,market_factor,estimated_market_value,estimated_winning_bid,buyer_premium,estimated_transfer_tax,estimated_recording_fee,estimated_total_cost,gross_upside,estimated_roi_pct,default_age_years,risk_penalty,confidence_score,liquidity_factor,hidden_gem_score,recommended_max_bid,risk_flags,recommended_property,rank
San Diego,San Diego 2026,0371,5542011300,Improved Property,2241 MELROSE ST NATIONAL CITY CA 91950-2058,National City,91950,143000.0,284105.0,False,,True,ACTIVE,100k+,0.8888888888888888,24,2.0704594594594594,1.03,292628.15,296075.7027027027,7653.785135135136,325.683272972973,12.0,304067.1711108108,-11439.021110810805,-3.7620046481907434,0.0,0.0,100.0,1.0,29.131413233426716,229512.43,,False,738
San Diego,San Diego 2026,0293,4193361200,Improved Property,3558 MT ABBEY AVE SAN DIEGO CA 92111-4529,San Diego,92111,103000.0,204593.0,False,,True,ACTIVE,100k+,0.8888888888888888,24,2.0704594594594594,1.03,210730.79,213257.32432432432,5512.866216216216,234.58305675675678,12.0,219016.7735972973,-8285.98359729728,-3.783264387106984,0.0,0.0,100.0,1.0,29.128649108330904,165276.98,,False,739
San Diego,San Diego 2026,0034,1130600200,Improved Property,23436 HIGHWAY 79 WARNER SPRINGS CA 92086-9234,Warner Springs,92086,129000.0,256006.0,False,,True,ACTIVE,100k+,0.8888888888888888,24,2.0704594594594594,1.03,263686.18,267089.27027027024,6904.463513513512,293.7981972972973,12.0,274299.53198108106,-10613.351981081069,-3.8692563215212084,0.0,0.0,100.0,1.0,29.117468704616243,206818.52,,False,740
San Diego,San Diego 2026,0311,4640203552,Improved Property,5700 BALTIMORE DR #220 LA MESA CA 91942-1643,La Mesa,91942,109000.0,216226.0,False,,True,ACTIVE,100k+,0.8888888888888888,24,2.0704594594594594,1.03,222712.78,225680.08108108107,5834.004054054054,248.2480891891892,12.0,231774.3332243243,-9061.553224324307,-3.909644824888364,0.0,0.0,100.0,1.0,29.112217517093235,174681.98,,False,741
San Diego,San Diego 2026,0257,3473801442,Improved Property,4075 ROSENDA CT #278 SAN DIEGO CA 92122-1963,San Diego,92122,92000.0,183934.0,False,,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.03,189452.02000000002,202849.87775061122,5542.493887530562,223.13486552567235,12.0,208627.50650366745,-19175.48650366743,-9.191255182513695,0.0,0.0,100.0,1.0,28.425518974212256,148558.29,,False,742
San Diego,San Diego 2026,0205,2801250500,Improved Property,615 ELM ST RAMONA CA 92065-1914,Ramona,92065,91000.0,181563.0,False,,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.03,187009.89,200644.9877750611,5482.249388753055,220.70948655256723,12.0,206359.94665036674,-19350.05665036672,-9.37684708900962,0.0,0.0,100.0,1.0,28.401388892072205,146652.0,,False,743
San Diego,San Diego 2026,0045,1281901300,Improved Property,32456 LILAC RD VALLEY CENTER CA 92082-4317,Valley Center,92082,56000.0,111548.0,False,,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.03,114894.44,123473.83863080684,3373.6919315403425,135.82122249388755,12.0,126995.35178484107,-12100.911784841068,-9.52862574477746,0.0,0.0,100.0,1.0,28.381655103568526,90099.47,,False,744
San Diego,San Diego 2026,0338,5051650700,Improved Property,3322 YBARRA RD SPRING VALLEY CA 91978-1114,Spring Valley,91978,27000.0,53772.0,False,,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.03,55385.16,59532.029339853296,1626.6014669926649,65.48523227383863,12.0,61236.1160391198,-5850.956039119796,-9.55474712893613,0.0,0.0,100.0,1.0,28.378258882487224,43427.01,,False,745
San Diego,San Diego 2026,0334,5012430929,Improved Property,9966 DOLORES ST #209 SPRING VALLEY CA 91977-1525,Spring Valley,91977,37000.0,73620.0,False,,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.03,75828.6,81580.92909535451,2229.0464547677257,89.73902200488997,12.0,83911.71457212712,-8083.114572127117,-9.632879763384167,0.0,0.0,100.0,1.0,28.368100320496854,59462.35,,False,746
San Diego,San Diego 2026,0395,5838102700,Improved Property,8586 ENCINITAS WAY SAN DIEGO CA 92114-7423,San Diego,92114,47000.0,93498.0,False,,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.03,96302.94,103629.82885085575,2831.4914425427874,113.99281173594133,12.0,106587.31310513447,-10284.373105134466,-9.648777894410635,0.0,0.0,100.0,1.0,28.36603329497411,75521.22,,False,747
San Diego,San Diego 2026,0369,5524320500,Improved Property,4825 MAGNUS WAY SAN DIEGO CA 92113-3515,San Diego,92113,68000.0,135138.0,False,,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.03,139192.14,149932.5183374083,4096.6259168704155,164.92577017114917,12.0,154206.0700244499,-15013.930024449888,-9.736276932593753,0.0,0.0,100.0,1.0,28.35465694231737,109163.46,,False,748
San Diego,San Diego 2026,0372,5561805516,Improved Property,312 J AVE #44 NATIONAL CITY CA 91950-1564,National City,91950,39000.0,77437.0,False,,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.03,79760.11,85990.70904645477,2349.5354523227384,94.58977995110025,12.0,88446.83427872861,-8686.724278728609,-9.821407797766437,0.0,0.0,100.0,1.0,28.343588492145937,62549.79,,False,749
San Diego,San Diego 2026,0291,4160102700,Improved Property,5380 ALTA BAHIA CT SAN DIEGO CA 92109-1919,San Diego,92109,85000.0,168600.0,False,,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.03,173658.0,187415.6479217604,5120.78239608802,206.15721271393645,12.0,192754.58753056233,-19096.587530562334,-9.907202611992028,0.0,0.0,100.0,1.0,28.33243371738479,136204.36,,False,750
San Diego,San Diego 2026,0003,1030911500,Improved Property,919 OLIVE AVE FALLBROOK CA 92028-1560,Fallbrook,92028,68000.0,134625.0,False,,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.03,138663.75,149932.5183374083,4096.6259168704155,164.92577017114917,12.0,154206.0700244499,-15542.320024449902,-10.078928813882367,0.0,0.0,100.0,1.0,28.310106411008938,108761.3,,False,751
San Diego,San Diego 2026,0388,5791524500,Improved Property,9669 ST GEORGE ST SPRING VALLEY CA 91977-5247,Spring Valley,91977,59000.0,116306.0,False,,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.03,119795.18000000001,130088.5085574572,3554.4254278728604,143.09735941320292,12.0,133798.03134474324,-14002.851344743234,-10.465663211937377,0.0,0.0,100.0,1.0,28.25982440805071,93972.17,,False,752
San Diego,San Diego 2026,0054,1413301100,Improved Property,1901 TREBUCHET DR BORREGO SPRINGS CA 92004-4213,Borrego Springs,92004,39000.0,76856.0,False,,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.03,79161.68000000001,85990.70904645477,2349.5354523227384,94.58977995110025,12.0,88446.83427872861,-9285.154278728602,-10.498006349744134,0.0,0.0,100.0,1.0,28.255619253921527,62094.32,,False,753
San Diego,San Diego 2026,0263,3601501200,Improved Property,4850 JENNIFER CT SAN DIEGO CA 92117-1809,San Diego,92117,31000.0,60005.0,False,,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.03,61805.15,68351.58924205379,1867.5794621026894,75.18674816625916,12.0,70306.35545232274,-8501.205452322734,-12.09165998952642,0.0,0.0,100.0,1.0,28.04841736696001,48503.59,,False,754
San Diego,San Diego 2026,0312,4653230400,Improved Property,4343 N TALMADGE DR SAN DIEGO CA 92116-2526,San Diego,92116,78900.0,120075.0,False,,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.03,123677.25,173965.81907090463,4753.290953545232,191.3624009779951,12.0,178922.47242542784,-55245.22242542784,-30.876625879654778,0.0,0.0,100.0,1.0,25.60605455876909,97873.47,,False,755
San Diego,San Diego 2026,0340,5130730700,Improved Property,5602 TRAFALGAR RD EL CAJON CA 92019-1638,El Cajon,92019,399000.0,456547.0,False,,True,ACTIVE,100k+,0.8888888888888888,24,2.0704594594594594,1.03,470243.41000000003,826113.3243243243,21355.666216216214,908.7246567567568,12.0,848389.7151972972,-378146.30519729713,-44.5722406134258,0.0,0.0,100.0,1.0,23.825393350400763,376874.44,,False,756
San Diego,San Diego 2026,0051,1353300500,Unimproved property,VALLEY CENTER CA,Valley Center,92082,1400.0,2278.0,False,,True,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,2278.0,2288.4615384615386,44.423076923076934,2.5173076923076927,12.0,2347.4019230769236,-69.4019230769236,-2.9565419707057687,0.0,16.0,84.0,0.9,23.432523285814153,1788.98,low-historical-sellthrough-bin;very-low-opening-bid,False,757
San Diego,San Diego 2026,0356,5350420950,Improved Property,550 FRONT ST #902 SAN DIEGO CA 92101-7093,San Diego,92101,469000.0,503639.0,False,,True,ACTIVE,100k+,0.8888888888888888,24,2.0704594594594594,1.03,518748.17000000004,971045.4864864865,25102.274324324328,1068.150035135135,12.0,997227.9108459459,-478479.7408459459,-47.98098164340915,0.0,0.0,100.0,1.0,23.382199449326883,417121.62,,False,758
Riverside,Riverside TC-223 2026,159,358530026,Likely Improved,25287 HITCH RAIL LN MENIFEE 92584,Hitch Rail Ln Menifee,92584,98934.0,217654.80000000002,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,217654.80000000002,218138.5848410758,0.0,239.9524433251834,20.0,218398.53728440098,-743.737284400966,-0.3405413303810103,5.66,20.0,80.0,0.9,23.018635122096022,173912.54,value-estimated-no-assessor,False,759
Riverside,Riverside TC-223 2026,897,773340028,Likely Improved,50067 CALLE OAXACA LA QUINTA 92253,Calle Oaxaca La Quinta,92253,98091.0,215800.2,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,215800.2,216279.86259168704,0.0,237.90784885085574,20.0,216537.7704405379,-737.5704405378783,-0.34061976302670854,5.66,20.0,80.0,0.9,23.018625944284356,172430.49,value-estimated-no-assessor,False,760
Riverside,Riverside TC-223 2026,980,962353003,Likely Improved,45854 CORTE MISLANCA TEMECULA 92592,Corte Mislanca Temecula,92592,93880.0,206536.00000000003,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,206536.00000000003,206995.07090464546,0.0,227.69457799511002,20.0,207242.76548264056,-706.7654826405342,-0.3410326440078969,5.66,20.0,80.0,0.9,23.018577630934054,165027.27,value-estimated-no-assessor,False,761
Riverside,Riverside TC-223 2026,500,510130014,Likely Improved,1961 ARABY DR PALM SPRINGS 92264,Araby Dr Palm Springs,92264,89878.0,197731.6,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,197731.6,198171.1012224939,0.0,217.9882113447433,20.0,198409.08943383864,-677.4894338386366,-0.3414608855732649,5.66,20.0,80.0,0.9,23.01852752016194,157991.49,value-estimated-no-assessor,False,762
Riverside,Riverside TC-223 2026,975,937320007,Likely Improved,26761 CARANCHO RD TEMECULA 92590,Carancho Rd Temecula,92590,89135.0,196097.00000000003,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,196097.00000000003,196532.86797066013,0.0,216.18615476772615,20.0,196769.05412542785,-672.0541254278214,-0.3415446236781874,5.66,20.0,80.0,0.9,23.018517721530902,156685.25,value-estimated-no-assessor,False,763
Riverside,Riverside TC-223 2026,201,363862011,Likely Improved,35431 SADDLE HILL RD LAKE ELSINORE 92532,Saddle Hill Rd Lake Elsinore,92532,83536.0,183779.2,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,183779.2,184187.688997555,0.0,202.60645789731052,20.0,184410.29545545232,-631.095455452305,-0.342223547711173,5.66,20.0,80.0,0.9,23.01843827709988,146841.83,value-estimated-no-assessor,False,764
Riverside,Riverside TC-223 2026,161,360820005,Likely Improved,26540 RIM CREEK PATH MENIFEE 92584,Rim Creek Path Menifee,92584,81532.0,179370.40000000002,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,179370.40000000002,179769.08948655255,0.0,197.7459984352078,20.0,179986.83548498777,-616.4354849877418,-0.34248920668376165,5.66,20.0,80.0,0.9,23.018407190962254,143318.67,value-estimated-no-assessor,False,765
Riverside,Riverside TC-223 2026,4,107342039,Likely Improved,2155 BEGLEY CIR CORONA 92881,Begley Cir Corona,92881,78368.0,172409.6,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,172409.6,172792.81760391197,0.0,190.07209936430317,20.0,173002.88970327628,-593.2897032762703,-0.3429362967831599,5.66,20.0,80.0,0.9,23.01835487462517,137756.15,value-estimated-no-assessor,False,766
Riverside,Riverside TC-223 2026,898,775081012,Likely Improved,54164 OAK TREE LA QUINTA 92253,Oak Tree La Quinta,92253,77489.0,170475.80000000002,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,170475.80000000002,170854.7193154034,0.0,187.94019124694375,20.0,171062.65950665035,-586.8595066503331,-0.3430669839594759,5.66,20.0,80.0,0.9,23.01833958223919,136210.81,value-estimated-no-assessor,False,767
Riverside,Riverside TC-223 2026,976,937320024,Likely Improved,39886 BERENDA RD TEMECULA 92591,Berenda Rd Temecula,92591,74081.0,162978.2,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,162978.2,163340.4542787286,0.0,179.67449970660147,20.0,163540.1287784352,-561.9287784351909,-0.3436029937315839,5.66,20.0,80.0,0.9,23.018276860948884,130219.32,value-estimated-no-assessor,False,768
Riverside,Riverside TC-223 2026,434,444090029,Likely Improved,3365 SUGAR MAPLE CT HEMET 92545,Sugar Maple Ct Hemet,92545,70506.0,155113.2,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,155113.2,155457.97261613692,0.0,171.0037698777506,20.0,155648.97638601466,-535.7763860146515,-0.3442209505354588,5.66,20.0,80.0,0.9,23.01820455061032,123934.23,value-estimated-no-assessor,False,769
Riverside,Riverside TC-223 2026,34,235313034,Likely Improved,2463 FALLING OAK DR RIVERSIDE 92506,Falling Oak Dr Riverside,92506,69403.0,152686.6,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,152686.6,153025.9789731051,0.0,168.32857687041565,20.0,153214.30754997552,-527.7075499755156,-0.3444244590560759,5.66,20.0,80.0,0.9,23.018180737020227,121995.09,value-estimated-no-assessor,False,770
Riverside,Riverside TC-223 2026,20,172121006,Likely Improved,535 RUTH CIR CORONA 92879,Ruth Cir Corona,92879,65791.0,144740.2,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,144740.2,145061.9163814181,0.0,159.5681080195599,20.0,145241.48448943766,-501.2844894376467,-0.345138643549255,5.66,20.0,80.0,0.9,23.018097166579423,115644.95,value-estimated-no-assessor,False,771
Riverside,Riverside TC-223 2026,823,674450046,Likely Improved,23 LINCOLN PL RANCHO MIRAGE 92270,Lincoln Pl Rancho Mirage,92270,65227.0,143499.40000000002,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,143499.40000000002,143818.3584352078,0.0,158.2001942787286,20.0,143996.55862948654,-497.1586294865119,-0.34525729935375515,5.66,20.0,80.0,0.9,23.01808328204681,114653.4,value-estimated-no-assessor,False,772
Riverside,Riverside TC-223 2026,671,639221006,Likely Improved,66055 4TH ST DESERT HOT SPRINGS 92240,St Desert Hot Springs,92240,64433.0,141752.6,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,141752.6,142067.67579462103,0.0,156.27444337408315,20.0,142243.9502379951,-491.3502379950951,-0.345427863310175,5.66,20.0,80.0,0.9,23.018063323471456,113257.5,value-estimated-no-assessor,False,773
Riverside,Riverside TC-223 2026,67,286180021,Likely Improved,21180 BENTLEY DR PERRIS 92570,Bentley Dr Perris,92570,63693.0,140124.6,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,140124.6,140436.05721271393,0.0,154.47966293398534,20.0,140610.53687564793,-485.93687564792344,-0.3455906551851606,5.66,20.0,80.0,0.9,23.018044274347766,111956.53,value-estimated-no-assessor,False,774
Riverside,Riverside TC-223 2026,951,900050031,Likely Improved,37253 TUCANA PL MURRIETA 92563,Tucana Pl Murrieta,92563,59922.0,131828.40000000002,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,131828.40000000002,132121.41711491442,0.0,145.33355882640586,20.0,132286.75067374084,-458.350673740817,-0.34648267600982086,5.66,20.0,80.0,0.9,23.017939894353187,105326.86,value-estimated-no-assessor,False,775
Riverside,Riverside TC-223 2026,89,318200011,Likely Improved,21983 RIDER ST PERRIS 92570,Rider St Perris,92570,58644.0,129016.80000000002,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,129016.80000000002,129303.56772616136,0.0,142.2339244987775,20.0,129465.80165066014,-449.00165066012414,-0.346811007181397,5.66,20.0,80.0,0.9,23.017901474615716,103080.05,value-estimated-no-assessor,False,776
Riverside,Riverside TC-223 2026,614,579320056,Likely Improved,59660 RIM ROCK RD ANZA 92539,Rim Rock Rd Anza,92539,55551.0,122212.20000000001,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,122212.20000000001,122483.84303178484,0.0,134.73222733496334,20.0,122638.5752591198,-426.37525911978446,-0.3476681445612912,5.66,20.0,80.0,0.9,23.017801176514382,97642.35,value-estimated-no-assessor,False,777
Riverside,Riverside TC-223 2026,925,851110004,Likely Improved,9232 E HOBSON WAY BLYTHE 92225,E Hobson Way Blythe,92225,55408.0,121897.6,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,121897.6,122168.54376528117,0.0,134.3853981418093,20.0,122322.92916342297,-425.3291634229681,-0.34771008700644335,5.66,20.0,80.0,0.9,23.0177962686108,97390.95,value-estimated-no-assessor,False,778
Riverside,Riverside TC-223 2026,468,465160006,Likely Improved,34514 SIMPSON RD HEMET 92545,Simpson Rd Hemet,92545,54290.0,119438.00000000001,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,119438.00000000001,119703.47677261612,0.0,131.67382444987774,20.0,119855.15059706601,-417.15059706599277,-0.3480456158854507,5.66,20.0,80.0,0.9,23.01775700663216,95425.43,value-estimated-no-assessor,False,779
Riverside,Riverside TC-223 2026,491,487060006,Likely Improved,182 PASEO FLORIDO PALM SPRINGS 92262,Paseo Florido Palm Springs,92262,50899.0,111977.8,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,111977.8,112226.69486552567,0.0,123.44936435207825,20.0,112370.14422987775,-392.3442298777518,-0.34915344513140933,5.66,20.0,80.0,0.9,23.017627373772157,89463.83,value-estimated-no-assessor,False,780
Riverside,Riverside TC-223 2026,49,271110003,Likely Improved,16385 MOCKINGBIRD CANYON RD RIVERSIDE 92504,Mockingbird Canyon Rd Riverside,92504,48714.0,107170.8,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,107170.8,107409.01026894865,0.0,118.14991129584352,20.0,107547.1601802445,-376.36018024449004,-0.34994897086424814,5.66,20.0,80.0,0.9,23.017534285169987,85622.46,value-estimated-no-assessor,False,781
Riverside,Riverside TC-223 2026,953,913411029,Likely Improved,26558 LIDO DR MURRIETA 92563,Lido Dr Murrieta,92563,47670.0,104874.00000000001,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,104874.00000000001,105107.10513447432,0.0,115.61781564792176,20.0,105242.72295012223,-368.7229501222173,-0.3503548176884082,5.66,20.0,80.0,0.9,23.01748679492297,83787.03,value-estimated-no-assessor,False,782
Riverside,Riverside TC-223 2026,203,366120009,Likely Improved,31881 CORYDON ST WILDOMAR 92595,Corydon St Wildomar,92595,45843.0,100854.6,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,100854.6,101078.77114914425,0.0,111.18664826405868,20.0,101209.95779740831,-355.35779740830185,-0.35110952038891324,5.66,20.0,80.0,0.9,23.017398483236068,80575.05,value-estimated-no-assessor,False,783
Riverside,Riverside TC-223 2026,196,362475006,Likely Improved,33415 FURROW CT WILDOMAR 92595,Furrow Ct Wildomar,92595,44475.0,97845.00000000001,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,97845.00000000001,98062.48166259169,0.0,107.86872982885086,20.0,98190.35039242054,-345.3503924205288,-0.351715205252172,5.66,20.0,80.0,0.9,23.017327608901084,78170.01,value-estimated-no-assessor,False,784
Riverside,Riverside TC-223 2026,495,504241007,Likely Improved,2185 JUNIPERO AVE PALM SPRINGS 92262,Junipero Ave Palm Springs,92262,44270.0,97394.00000000001,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,97394.00000000001,97610.4792176039,0.0,107.3715271393643,20.0,97737.85074474326,-343.8507447432494,-0.3518091938007375,5.66,20.0,80.0,0.9,23.017316610812344,77809.61,value-estimated-no-assessor,False,785
Riverside,Riverside TC-223 2026,696,655260040,Likely Improved,48908 FOXTAIL LN PALM DESERT 92260,Foxtail Ln Palm Desert,92260,43856.0,96483.20000000001,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,96483.20000000001,96697.65476772616,0.0,106.36742024449877,20.0,96824.02218797065,-340.8221879706398,-0.3520016833312088,5.66,20.0,80.0,0.9,23.017294086611574,77081.77,value-estimated-no-assessor,False,786
Riverside,Riverside TC-223 2026,618,581210016,Likely Improved,45149 GOODLETT RD AGUANGA 92536,Goodlett Rd Aguanga,92536,43840.0,96448.00000000001,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,96448.00000000001,96662.37652811735,0.0,106.3286141809291,20.0,96788.70514229828,-340.7051422982622,-0.3520091954917252,5.66,20.0,80.0,0.9,23.01729320757461,77053.64,value-estimated-no-assessor,False,787
Riverside,Riverside TC-223 2026,542,525091037,Likely Improved,51453 BONITA AVE CABAZON 92230,Bonita Ave Cabazon,92230,42967.0,94527.40000000001,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,94527.40000000001,94737.5075794621,0.0,104.21125833740831,20.0,94861.7188377995,-334.31883779949567,-0.35242755654800534,5.66,20.0,80.0,0.9,23.017244252972233,75518.85,value-estimated-no-assessor,False,788
Riverside,Riverside TC-223 2026,107,340370002,Likely Improved,28016 PANORAMA HILLS DR MENIFEE 92584,Panorama Hills Dr Menifee,92584,41936.0,92259.20000000001,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,92259.20000000001,92464.26601466992,0.0,101.71069261613692,20.0,92585.97670728606,-326.77670728604426,-0.35294406227323255,5.66,20.0,80.0,0.9,23.01718381395186,73706.28,value-estimated-no-assessor,False,789
Riverside,Riverside TC-223 2026,39,243590001,Likely Improved,7318 CRYSTAL VIEW TERR RIVERSIDE 92506,Crystal View Terr Riverside,92506,41898.0,92175.6,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,92175.6,92380.48019559901,0.0,101.61852821515892,20.0,92502.09872381417,-326.4987238141621,-0.3529635849549722,5.66,20.0,80.0,0.9,23.01718152950136,73639.48,value-estimated-no-assessor,False,790
Riverside,Riverside TC-223 2026,14,154351006,Likely Improved,6757 WESTERN AVE RIVERSIDE 92505,Western Ave Riverside,92505,41699.0,91737.8,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,91737.8,91941.70709046454,0.0,101.135877799511,20.0,92062.84296826404,-325.0429682640388,-0.35306640310476595,5.66,20.0,80.0,0.9,23.017169498215075,73289.62,value-estimated-no-assessor,False,791
Riverside,Riverside TC-223 2026,60,278110057,Likely Improved,7550 WILDLIFE RD CORONA 92881,Wildlife Rd Corona,92881,40256.0,88563.20000000001,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,88563.20000000001,88760.05085574572,0.0,97.6360559413203,20.0,88877.68691168704,-314.486911687025,-0.35384236765692795,5.66,20.0,80.0,0.9,23.01707869856836,70752.73,value-estimated-no-assessor,False,792
Riverside,Riverside TC-223 2026,76,309360042,Likely Improved,23675 PICO AVE MENIFEE 92585,Pico Ave Menifee,92585,40237.0,88521.40000000001,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,88521.40000000001,88718.15794621027,0.0,97.5899737408313,20.0,88835.7479199511,-314.34791995109117,-0.3538529559455576,5.66,20.0,80.0,0.9,23.017077459577653,70719.33,value-estimated-no-assessor,False,793
Riverside,Riverside TC-223 2026,87,317030001,Likely Improved,19280 DAY ST PERRIS 92570,Day St Perris,92570,40138.0,88303.6,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,88303.6,88499.8738386308,0.0,97.34986122249389,20.0,88617.22369985329,-313.62369985328405,-0.3539082886590175,5.66,20.0,80.0,0.9,23.017070984809163,70545.28,value-estimated-no-assessor,False,794
Riverside,Riverside TC-223 2026,822,674191002,Likely Improved,37043 FERBER DR RANCHO MIRAGE 92270,Ferber Dr Rancho Mirage,92270,39490.0,86878.0,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,86878.0,87071.10513447432,0.0,95.77821564792175,20.0,87186.88335012224,-308.8833501222398,-0.3542773158685305,5.66,20.0,80.0,0.9,23.017027803016692,69406.05,value-estimated-no-assessor,False,795
Riverside,Riverside TC-223 2026,665,637044008,Likely Improved,77431 MICHIGAN DR PALM DESERT 92211,Michigan Dr Palm Desert,92211,39337.0,86541.40000000001,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,86541.40000000001,86733.75696821515,0.0,95.40713266503667,20.0,86849.16410088018,-307.7641008801729,-0.3543662210987864,5.66,20.0,80.0,0.9,23.017017399753456,69137.07,value-estimated-no-assessor,False,796
Riverside,Riverside TC-223 2026,634,614321017,Likely Improved,49055 TAYLOR ST INDIO 92201,Taylor St Indio,92201,39294.0,86446.8,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,86446.8,86638.9466992665,0.0,95.30284136919315,20.0,86754.24954063569,-307.4495406356873,-0.3543913321406555,5.66,20.0,80.0,0.9,23.017014461379894,69061.47,value-estimated-no-assessor,False,797
Riverside,Riverside TC-223 2026,627,604100021,Likely Improved,79435 N SUNRISE RIDGE DR LA QUINTA 92253,N Sunrise Ridge Dr La Quinta,92253,38457.0,84605.40000000001,True,2020-07-01,True,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,84605.40000000001,84793.45378973105,0.0,93.27279916870417,20.0,84906.72658889975,-301.3265888997412,-0.35489130367573846,5.66,20.0,80.0,0.9,23.01695595711107,67589.97,value-estimated-no-assessor,False,798
