id,apn,sale_date,opening_bid,winning_bid,notes
2017,1853650237,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2018,1853652451,03/17 - 3/19/2025,"$1,900.00",-,No Bids
2019,1853655830,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2021,1853662140,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2024,1853691348,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2025,1853691943,03/17 - 3/19/2025,$100.00,-,No Bids
2026,1853691944,03/17 - 3/19/2025,$100.00,-,No Bids
2027,1853692027,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2028,1854803334,03/17 - 3/19/2025,"$1,600.00",-,No Bids
2029,1854810309,03/17 - 3/19/2025,"$1,600.00",-,No Bids
2034,1854815839,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2035,1854821113,03/17 - 3/19/2025,"$1,600.00",-,No Bids
2036,1854821726,03/17 - 3/19/2025,$100.00,$600.00,
2037,1854824019,03/17 - 3/19/2025,"$1,600.00",-,No Bids
2038,1854827442,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2039,1854834501,03/17 - 3/19/2025,"$1,500.00",-,No Bids
2041,1854834752,03/17 - 3/19/2025,$100.00,-,No Bids
2043,1854836252,03/17 - 3/19/2025,$100.00,-,No Bids
2044,1854836405,03/17 - 3/19/2025,"$1,500.00",-,No Bids
2045,1854837447,03/17 - 3/19/2025,$100.00,-,No Bids
2049,1854845148,03/17 - 3/19/2025,"$1,600.00",-,No Bids
2050,1854846230,03/17 - 3/19/2025,"$1,500.00",-,No Bids
2051,1854846425,03/17 - 3/19/2025,"$1,500.00",-,No Bids
2054,1854853015,03/17 - 3/19/2025,"$1,500.00",-,No Bids
2055,1854857106,03/17 - 3/19/2025,$100.00,-,No Bids
2059,1854865544,03/17 - 3/19/2025,"$1,500.00",-,No Bids
2062,1854882636,03/17 - 3/19/2025,"$1,500.00",-,No Bids
2063,2032530252,03/17 - 3/19/2025,$100.00,$100.00,
2064,2032530349,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2065,2032530548,03/17 - 3/19/2025,$100.00,-,No Bids
2066,2032530616,03/17 - 3/19/2025,"$1,900.00",-,No Bids
2067,2032530649,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2068,2032530713,03/17 - 3/19/2025,"$1,900.00",-,No Bids
2069,2032530752,03/17 - 3/19/2025,$100.00,$100.00,
2070,2032530801,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2071,2032530906,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2072,2032530921,03/17 - 3/19/2025,$100.00,$100.00,
2073,2032531017,03/17 - 3/19/2025,"$2,100.00",-,No Bids
2074,2032531110,03/17 - 3/19/2025,$100.00,$600.00,
2075,2032531121,03/17 - 3/19/2025,"$1,800.00","$1,800.00",
2076,2032531316,03/17 - 3/19/2025,"$2,600.00",-,No Bids
2077,2032531403,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2078,2032531509,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2079,2032531524,03/17 - 3/19/2025,"$2,100.00","$2,100.00",
2080,2032531603,03/17 - 3/19/2025,$100.00,-,No Bids
2081,2032531730,03/17 - 3/19/2025,"$1,700.00","$3,100.00",
2082,2032531908,03/17 - 3/19/2025,$100.00,-,No Bids
2084,2032532205,03/17 - 3/19/2025,"$1,900.00",-,No Bids
2085,2032532208,03/17 - 3/19/2025,$100.00,-,No Bids
2087,2032532349,03/17 - 3/19/2025,$100.00,-,No Bids
2088,2032532350,03/17 - 3/19/2025,"$1,900.00",-,No Bids
2089,2032532517,03/17 - 3/19/2025,$100.00,-,No Bids
2090,2032532525,03/17 - 3/19/2025,"$2,800.00",-,No Bids
2091,2032532640,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2092,2032532849,03/17 - 3/19/2025,$100.00,-,No Bids
2093,2032532920,03/17 - 3/19/2025,"$1,900.00",-,No Bids
2094,2032533110,03/17 - 3/19/2025,"$1,900.00",-,No Bids
2097,2032533702,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2098,2032533820,03/17 - 3/19/2025,"$1,900.00",-,No Bids
2099,2032533904,03/17 - 3/19/2025,$100.00,$100.00,
2100,2032534649,03/17 - 3/19/2025,"$2,000.00",-,No Bids
2101,2032534852,03/17 - 3/19/2025,"$1,900.00",-,No Bids
2102,2032535211,03/17 - 3/19/2025,"$1,900.00",-,No Bids
2103,2032535617,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2105,2032535850,03/17 - 3/19/2025,"$2,000.00",-,No Bids
2107,2032540612,03/17 - 3/19/2025,"$1,900.00",-,No Bids
2108,2032540649,03/17 - 3/19/2025,"$2,100.00",-,No Bids
2109,2032540652,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2110,2032540711,03/17 - 3/19/2025,$100.00,$600.00,
2111,2032540718,03/17 - 3/19/2025,"$1,500.00",-,No Bids
2113,2032540823,03/17 - 3/19/2025,"$2,100.00",-,No Bids
2115,2032541007,03/17 - 3/19/2025,"$2,000.00",-,No Bids
2116,2032541248,03/17 - 3/19/2025,"$2,100.00",-,No Bids
2117,2032541713,03/17 - 3/19/2025,$100.00,-,No Bids
2120,2032542140,03/17 - 3/19/2025,"$2,200.00",-,No Bids
2122,2032542445,03/17 - 3/19/2025,"$2,000.00",-,No Bids
2123,2032542651,03/17 - 3/19/2025,$100.00,$100.00,
2124,2032542746,03/17 - 3/19/2025,"$1,900.00",-,No Bids
2125,2032542909,03/17 - 3/19/2025,$100.00,$100.00,
2126,2032543047,03/17 - 3/19/2025,"$1,900.00",-,No Bids
2128,2032543308,03/17 - 3/19/2025,$100.00,$100.00,
2129,2032543540,03/17 - 3/19/2025,"$2,000.00","$5,200.00",
2130,2032543618,03/17 - 3/19/2025,"$2,000.00",-,No Bids
2133,2032543848,03/17 - 3/19/2025,$100.00,$100.00,
2134,2032544512,03/17 - 3/19/2025,"$2,000.00",-,No Bids
2137,2032545403,03/17 - 3/19/2025,"$2,000.00",-,No Bids
2138,2032545750,03/17 - 3/19/2025,$100.00,$100.00,
2139,2032545912,03/17 - 3/19/2025,"$2,100.00",-,No Bids
2140,2032546018,03/17 - 3/19/2025,$100.00,$100.00,
2142,2032546402,03/17 - 3/19/2025,"$2,100.00",-,No Bids
2143,2032546411,03/17 - 3/19/2025,"$1,900.00",-,No Bids
2144,2032546610,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2147,2032547249,03/17 - 3/19/2025,$100.00,$100.00,
2148,2041241121,03/17 - 3/19/2025,$100.00,"$1,900.00",
2149,2041241349,03/17 - 3/19/2025,$100.00,$100.00,
2150,2041241502,03/17 - 3/19/2025,$100.00,$100.00,
2151,2041241636,03/17 - 3/19/2025,"$1,600.00",-,No Bids
2152,2041241647,03/17 - 3/19/2025,"$1,600.00",-,No Bids
2153,2041241807,03/17 - 3/19/2025,"$1,900.00",-,No Bids
2154,2041242220,03/17 - 3/19/2025,"$1,600.00",-,No Bids
2158,2041243720,03/17 - 3/19/2025,"$1,400.00","$1,500.00",
2159,2041243904,03/17 - 3/19/2025,"$1,600.00",-,No Bids
2160,2041244337,03/17 - 3/19/2025,$100.00,"$2,300.00",
2161,2041244338,03/17 - 3/19/2025,$100.00,"$1,900.00",
2162,2041244543,03/17 - 3/19/2025,"$1,600.00",-,No Bids
2163,2041244601,03/17 - 3/19/2025,"$1,600.00",-,No Bids
2164,2041244635,03/17 - 3/19/2025,$100.00,$400.00,
2166,2041244923,03/17 - 3/19/2025,"$1,600.00",-,No Bids
2167,2041245324,03/17 - 3/19/2025,"$1,600.00",-,No Bids
2168,2041245432,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2169,2158120426,03/17 - 3/19/2025,$100.00,-,No Bids
2170,2158120931,03/17 - 3/19/2025,$100.00,-,No Bids
2171,2158121137,03/17 - 3/19/2025,"$2,300.00",-,No Bids
2173,2158121943,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2174,2158130442,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2175,2158131144,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2180,2158151218,03/17 - 3/19/2025,$100.00,-,No Bids
2182,2158151426,03/17 - 3/19/2025,"$2,100.00",-,No Bids
2184,2158151937,03/17 - 3/19/2025,$100.00,$100.00,
2185,2158152118,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2190,2159423722,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2192,2159433525,03/17 - 3/19/2025,"$2,300.00",-,No Bids
2195,2159453907,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2198,2159463517,03/17 - 3/19/2025,"$1,600.00",-,No Bids
2199,2886510109,03/17 - 3/19/2025,"$1,800.00","$1,800.00",
2200,2886510518,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2201,2886510525,03/17 - 3/19/2025,$100.00,$100.00,
2202,2886510807,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2203,2886510905,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2204,2886511316,03/17 - 3/19/2025,$100.00,$100.00,
2205,2886511411,03/17 - 3/19/2025,$100.00,$100.00,
2206,2886511414,03/17 - 3/19/2025,$100.00,-,No Bids
2207,2886511518,03/17 - 3/19/2025,$100.00,-,No Bids
2208,2886511610,03/17 - 3/19/2025,$100.00,-,No Bids
2209,2886511612,03/17 - 3/19/2025,$100.00,-,No Bids
2210,2886511702,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2211,2886512012,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2212,2886512505,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2213,2886512809,03/17 - 3/19/2025,$100.00,-,No Bids
2215,2886513616,03/17 - 3/19/2025,$100.00,-,No Bids
2216,2886513902,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2217,2886514108,03/17 - 3/19/2025,$100.00,-,No Bids
2219,2886514323,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2220,2886515604,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2221,2886515924,03/17 - 3/19/2025,$100.00,-,No Bids
2226,2886804134,03/17 - 3/19/2025,"$1,300.00",-,No Bids
2227,2886805307,03/17 - 3/19/2025,"$1,300.00",-,No Bids
2228,2886806204,03/17 - 3/19/2025,"$1,300.00",-,No Bids
2229,2886810722,03/17 - 3/19/2025,"$1,300.00",-,No Bids
2234,2886812839,03/17 - 3/19/2025,"$1,300.00",-,No Bids
2242,2886816440,03/17 - 3/19/2025,"$1,400.00",-,No Bids
2243,2886816541,03/17 - 3/19/2025,$100.00,-,No Bids
2248,2886820608,03/17 - 3/19/2025,"$1,300.00",-,No Bids
2252,2886823330,03/17 - 3/19/2025,"$1,300.00",-,No Bids
2253,2886823436,03/17 - 3/19/2025,$100.00,-,No Bids
2254,2886824838,03/17 - 3/19/2025,$100.00,-,No Bids
2255,2886825612,03/17 - 3/19/2025,$100.00,-,No Bids
2258,2886829334,03/17 - 3/19/2025,$100.00,-,No Bids
2259,2886829442,03/17 - 3/19/2025,$100.00,-,No Bids
2260,2982130142,03/17 - 3/19/2025,$100.00,-,No Bids
2261,2982130207,03/17 - 3/19/2025,"$1,600.00",-,No Bids
2262,2982130249,03/17 - 3/19/2025,$100.00,-,No Bids
2263,2982130309,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2264,2982130402,03/17 - 3/19/2025,$100.00,$700.00,
2265,2982130832,03/17 - 3/19/2025,$100.00,$700.00,
2266,2982130904,03/17 - 3/19/2025,"$1,600.00",-,No Bids
2267,2982130980,03/17 - 3/19/2025,$100.00,$100.00,
2268,2982130981,03/17 - 3/19/2025,$100.00,$100.00,
2269,2982131028,03/17 - 3/19/2025,$100.00,-,No Bids
2270,2982131169,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2271,2982131318,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2272,2982131454,03/17 - 3/19/2025,$100.00,-,No Bids
2273,2982131471,03/17 - 3/19/2025,$100.00,-,No Bids
2274,2982131656,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2275,2982131669,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2276,2982131701,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2277,2982131766,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2278,2982132029,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2279,2982132232,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2281,2982132502,03/17 - 3/19/2025,"$1,800.00","$1,800.00",
2282,2982132521,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2283,2982132876,03/17 - 3/19/2025,"$1,800.00","$1,900.00",
2284,2982133019,03/17 - 3/19/2025,"$1,900.00","$2,100.00",
2285,2982133058,03/17 - 3/19/2025,"$1,700.00","$2,000.00",
2286,2982133119,03/17 - 3/19/2025,"$1,800.00","$2,300.00",
2288,2982133128,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2289,2982720422,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2290,2982720805,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2291,2982720844,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2292,2982720939,03/17 - 3/19/2025,"$1,900.00",-,No Bids
2293,2982721026,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2294,2982721207,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2295,2982721319,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2297,2982721518,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2298,2982721523,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2299,2982721642,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2300,2982721711,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2301,2982721746,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2302,2982721933,03/17 - 3/19/2025,"$1,900.00",-,No Bids
2303,2982721951,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2304,2982722040,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2305,2982722537,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2306,2982722736,03/17 - 3/19/2025,"$1,900.00",-,No Bids
2307,2982722823,03/17 - 3/19/2025,$100.00,$500.00,
2308,2982723016,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2309,2982723219,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2310,2982723245,03/17 - 3/19/2025,$100.00,-,No Bids
2311,2982723301,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2312,2982723445,03/17 - 3/19/2025,$100.00,-,No Bids
2313,2982723842,03/17 - 3/19/2025,$100.00,-,No Bids
2314,2982723914,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2316,2982723935,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2317,2982724309,03/17 - 3/19/2025,"$1,600.00",-,No Bids
2318,2982724407,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2319,2982724437,03/17 - 3/19/2025,$100.00,$300.00,
2320,2982724511,03/17 - 3/19/2025,"$2,000.00",-,No Bids
2322,2982724604,03/17 - 3/19/2025,$100.00,-,No Bids
2323,2982724628,03/17 - 3/19/2025,"$1,600.00","$1,600.00",
2324,2982724647,03/17 - 3/19/2025,$100.00,$100.00,
2325,2982724719,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2326,2982724803,03/17 - 3/19/2025,$100.00,-,No Bids
2327,2982724832,03/17 - 3/19/2025,"$1,800.00","$1,800.00",
2328,2982724914,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2329,2982724927,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2330,2982725010,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2331,2982725144,03/17 - 3/19/2025,$100.00,-,No Bids
2332,2982725247,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2333,2982725315,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2334,2982725341,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2335,2982725549,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2336,2982725625,03/17 - 3/19/2025,$100.00,"$1,100.00",
2337,2982725730,03/17 - 3/19/2025,"$1,800.00","$2,000.00",
2338,2982725815,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2339,2982725817,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2340,2982726019,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2341,2982726111,03/17 - 3/19/2025,$100.00,$100.00,
2342,2982726221,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2343,2982726250,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2344,2982726310,03/17 - 3/19/2025,$100.00,-,No Bids
2345,2982726346,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2346,2982726401,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2347,2982726425,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2348,2982726440,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2349,2982726442,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2350,2982726615,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2351,2982726616,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2352,2982726617,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2353,2982726643,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2354,2982726701,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2355,2982726714,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2356,2982727140,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2357,2982727603,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2358,2982727645,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2359,2982727651,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2360,2982727734,03/17 - 3/19/2025,$100.00,"$1,100.00",
2361,2982727743,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2363,2982727922,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2364,2982727951,03/17 - 3/19/2025,$100.00,$100.00,
2365,2982728046,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2367,2982728340,03/17 - 3/19/2025,$100.00,-,No Bids
2368,2982728348,03/17 - 3/19/2025,"$1,800.00",-,No Bids
2369,2982728410,03/17 - 3/19/2025,$100.00,-,No Bids
2370,2982728440,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2371,2982728518,03/17 - 3/19/2025,$100.00,-,No Bids
2372,2982728729,03/17 - 3/19/2025,"$2,000.00",-,No Bids
2373,2982728847,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2374,2982729140,03/17 - 3/19/2025,"$1,900.00",-,No Bids
2375,2982729341,03/17 - 3/19/2025,$100.00,-,No Bids
2376,2982729610,03/17 - 3/19/2025,$100.00,-,No Bids
2380,2992422249,03/17 - 3/19/2025,"$2,200.00","$9,600.00",
2381,2992422408,03/17 - 3/19/2025,"$2,200.00","$7,500.00",
2383,2992422606,03/17 - 3/19/2025,"$7,300.00","$7,700.00",
2386,3504004231,03/17 - 3/19/2025,"$1,700.00","$1,700.00",
2387,3504004262,03/17 - 3/19/2025,"$1,700.00",-,No Bids
2388,3504005031,03/17 - 3/19/2025,"$1,600.00",-,No Bids
2390,4155213024,03/17 - 3/19/2025,"$1,900.00","$2,400.00",
2393,4155213542,03/17 - 3/19/2025,"$1,900.00","$6,400.00",
2395,5335741306,03/17 - 3/19/2025,$100.00,-,No Bids
2396,5335741308,03/17 - 3/19/2025,$100.00,-,No Bids
2397,5335741319,03/17 - 3/19/2025,$100.00,-,No Bids
2398,5335741327,03/17 - 3/19/2025,$100.00,-,No Bids
2399,5335741334,03/17 - 3/19/2025,$100.00,-,No Bids
2400,5335741522,03/17 - 3/19/2025,$100.00,-,No Bids
2401,5335741551,03/17 - 3/19/2025,"$1,500.00",-,No Bids
2403,5335741611,03/17 - 3/19/2025,$100.00,-,No Bids
2404,5335741621,03/17 - 3/19/2025,$100.00,-,No Bids
2405,5335741709,03/17 - 3/19/2025,"$1,400.00",-,No Bids
2406,5335741718,03/17 - 3/19/2025,"$1,400.00",-,No Bids
2407,5335741804,03/17 - 3/19/2025,$100.00,-,No Bids
2409,5335742119,03/17 - 3/19/2025,$100.00,-,No Bids
2410,5335742231,03/17 - 3/19/2025,$100.00,-,No Bids
2411,5335742329,03/17 - 3/19/2025,"$1,500.00",-,No Bids
2412,5335742449,03/17 - 3/19/2025,"$1,500.00",-,No Bids
2413,5335742531,03/17 - 3/19/2025,$100.00,-,No Bids
2414,5335742547,03/17 - 3/19/2025,"$1,500.00",-,No Bids
2415,5335742820,03/17 - 3/19/2025,$100.00,$100.00,
2416,5335742831,03/17 - 3/19/2025,$100.00,-,No Bids
2417,5335742904,03/17 - 3/19/2025,$100.00,-,No Bids
2418,5335742918,03/17 - 3/19/2025,"$1,400.00",-,No Bids
2419,5335742926,03/17 - 3/19/2025,"$1,400.00",-,No Bids
2420,5335742935,03/17 - 3/19/2025,$100.00,-,No Bids
2421,5335743001,03/17 - 3/19/2025,$100.00,-,No Bids
2422,5335743016,03/17 - 3/19/2025,$100.00,-,No Bids
2423,5335743038,03/17 - 3/19/2025,$100.00,-,No Bids
2424,5335743123,03/17 - 3/19/2025,"$1,400.00",-,No Bids
2425,5335743133,03/17 - 3/19/2025,$100.00,-,No Bids
2426,5335743209,03/17 - 3/19/2025,"$1,400.00",-,No Bids
2427,5335743219,03/17 - 3/19/2025,"$1,400.00",-,No Bids
2428,5335743304,03/17 - 3/19/2025,"$1,400.00",-,No Bids
2429,5335743421,03/17 - 3/19/2025,$100.00,-,No Bids
2430,5335743504,03/17 - 3/19/2025,$100.00,-,No Bids
2431,5335743615,03/17 - 3/19/2025,"$1,500.00",-,No Bids
2432,5335743628,03/17 - 3/19/2025,"$1,400.00",-,No Bids
2433,5335743806,03/17 - 3/19/2025,$100.00,-,No Bids
2434,5335743844,03/17 - 3/19/2025,"$1,400.00",-,No Bids
2436,5335744051,03/17 - 3/19/2025,"$1,400.00",-,No Bids
2437,5335744128,03/17 - 3/19/2025,"$1,500.00",-,No Bids
2438,5335744233,03/17 - 3/19/2025,"$1,500.00",-,No Bids
2439,5335744251,03/17 - 3/19/2025,$100.00,$100.00,
2440,5335744326,03/17 - 3/19/2025,"$1,500.00",-,No Bids
2441,5335744434,03/17 - 3/19/2025,$100.00,-,No Bids
2442,5335744630,03/17 - 3/19/2025,$100.00,-,No Bids
2443,5335744943,03/17 - 3/19/2025,"$1,400.00",-,No Bids
2444,5335745026,03/17 - 3/19/2025,$100.00,-,No Bids
2445,5335745042,03/17 - 3/19/2025,$100.00,-,No Bids
2446,5335745110,03/17 - 3/19/2025,"$1,500.00",-,No Bids
2447,5335745116,03/17 - 3/19/2025,$100.00,-,No Bids
2448,5335745118,03/17 - 3/19/2025,$100.00,-,No Bids
2449,5335745120,03/17 - 3/19/2025,$100.00,-,No Bids
2450,5335745124,03/17 - 3/19/2025,$100.00,-,No Bids
2451,5335745134,03/17 - 3/19/2025,"$1,500.00",-,No Bids
2452,5335745137,03/17 - 3/19/2025,$100.00,-,No Bids
2453,5335745207,03/17 - 3/19/2025,$100.00,-,No Bids
2454,5335745216,03/17 - 3/19/2025,$100.00,-,No Bids
2455,5335745224,03/17 - 3/19/2025,"$1,500.00",-,No Bids
2456,5335745239,03/17 - 3/19/2025,$100.00,$100.00,
2457,5335745307,03/17 - 3/19/2025,$100.00,-,No Bids
2458,5335745340,03/17 - 3/19/2025,$100.00,-,No Bids
2459,5335745426,03/17 - 3/19/2025,$100.00,$100.00,
2460,5335745430,03/17 - 3/19/2025,$100.00,-,No Bids
2461,5335745447,03/17 - 3/19/2025,$100.00,-,No Bids
2462,5335745449,03/17 - 3/19/2025,$100.00,-,No Bids
2463,5335745517,03/17 - 3/19/2025,$100.00,-,No Bids
2464,5335745525,03/17 - 3/19/2025,$100.00,-,No Bids
2465,5335745542,03/17 - 3/19/2025,"$1,500.00",-,No Bids
2466,5335745619,03/17 - 3/19/2025,$100.00,-,No Bids
2467,5335745624,03/17 - 3/19/2025,$100.00,-,No Bids
2468,5335745634,03/17 - 3/19/2025,$100.00,-,No Bids
2469,5335745640,03/17 - 3/19/2025,$100.00,-,No Bids
2470,5335745711,03/17 - 3/19/2025,$100.00,-,No Bids
2471,5335745728,03/17 - 3/19/2025,$100.00,-,No Bids
2472,5335745736,03/17 - 3/19/2025,"$1,400.00",-,No Bids
2473,5335745744,03/17 - 3/19/2025,$100.00,-,No Bids
2474,5335745750,03/17 - 3/19/2025,$100.00,-,No Bids
2475,5335745809,03/17 - 3/19/2025,$100.00,-,No Bids
2476,5335745818,03/17 - 3/19/2025,$100.00,-,No Bids
2477,5335745823,03/17 - 3/19/2025,$100.00,-,No Bids
2478,5335745831,03/17 - 3/19/2025,$100.00,-,No Bids
2479,5335745905,03/17 - 3/19/2025,$100.00,-,No Bids
2480,5335745940,03/17 - 3/19/2025,$100.00,-,No Bids
2481,5335745947,03/17 - 3/19/2025,$100.00,-,No Bids
2482,5335746018,03/17 - 3/19/2025,$100.00,-,No Bids
2483,5335746023,03/17 - 3/19/2025,$100.00,-,No Bids
2484,5335746024,03/17 - 3/19/2025,$100.00,-,No Bids
2485,5335746029,03/17 - 3/19/2025,$100.00,-,No Bids
2486,5335746031,03/17 - 3/19/2025,$100.00,-,No Bids
2487,5335746041,03/17 - 3/19/2025,$100.00,$100.00,
2488,5335746049,03/17 - 3/19/2025,$100.00,$100.00,
2489,5335746114,03/17 - 3/19/2025,$100.00,-,No Bids
2490,5335746118,03/17 - 3/19/2025,$100.00,-,No Bids
2491,5335746146,03/17 - 3/19/2025,$100.00,-,No Bids
2492,5335746203,03/17 - 3/19/2025,$100.00,$100.00,
2493,5335746214,03/17 - 3/19/2025,"$1,500.00",-,No Bids
2494,5335746222,03/17 - 3/19/2025,$100.00,$100.00,
2495,5335746226,03/17 - 3/19/2025,$100.00,$100.00,
2496,5335746228,03/17 - 3/19/2025,$100.00,$100.00,
2497,5335746402,03/17 - 3/19/2025,$100.00,$100.00,
2498,5335746419,03/17 - 3/19/2025,$100.00,$100.00,
2499,5335746425,03/17 - 3/19/2025,$100.00,$100.00,
2500,5335746426,03/17 - 3/19/2025,$100.00,$100.00,
2501,5335746432,03/17 - 3/19/2025,$100.00,$100.00,
2502,5335746451,03/17 - 3/19/2025,$100.00,$100.00,
2503,5335746507,03/17 - 3/19/2025,$100.00,$100.00,
2504,5335746516,03/17 - 3/19/2025,$100.00,$100.00,
2505,5335746537,03/17 - 3/19/2025,$100.00,$100.00,
2506,5335746550,03/17 - 3/19/2025,$100.00,$100.00,
2507,5335746602,03/17 - 3/19/2025,$100.00,$100.00,
2508,5335746604,03/17 - 3/19/2025,$100.00,$100.00,
2509,5335746605,03/17 - 3/19/2025,$100.00,$100.00,
2510,5335746614,03/17 - 3/19/2025,$100.00,$100.00,
2511,5335746621,03/17 - 3/19/2025,$100.00,$100.00,
2512,5335746628,03/17 - 3/19/2025,$100.00,$100.00,
2513,5335746632,03/17 - 3/19/2025,$100.00,$100.00,
2514,5335746708,03/17 - 3/19/2025,$100.00,$100.00,
2515,5335746709,03/17 - 3/19/2025,$100.00,$100.00,
2516,5335746748,03/17 - 3/19/2025,$100.00,$100.00,
2517,5335746802,03/17 - 3/19/2025,"$1,500.00",-,No Bids
2518,5335746816,03/17 - 3/19/2025,$100.00,$100.00,
2519,5335746819,03/17 - 3/19/2025,$100.00,$100.00,
2520,5335746822,03/17 - 3/19/2025,"$1,500.00",-,No Bids
2521,5335746829,03/17 - 3/19/2025,$100.00,$100.00,
2522,5335746831,03/17 - 3/19/2025,$100.00,$100.00,
2523,5335746844,03/17 - 3/19/2025,$100.00,$100.00,
2524,5335747023,03/17 - 3/19/2025,"$1,600.00",-,No Bids
